Invoice_Number,Invoice_Date,Customer_Name,Region,Product,Sales_Amount
INV121238,45311,Singh Enterprises,South,Toothpaste 150g,5885
INV121239,45621,Sharma Distributors,West,Toothpaste 150g,18762
INV121240,45411,Sharma Distributors,South,Toothpaste 150g,24005
INV121241,45388,Sharma Distributors,South,Biscuits 200g,45576
INV121242,45411,Verma Traders,North,Shampoo 180ml,40361
INV121243,45316,Agarwal Stores,East,Soap 100g,42466
INV121244,45444,Sharma Distributors,South,Shampoo 180ml,22889
INV121245,45536,Sharma Distributors,South,Toothpaste 150g,28800
INV121246,45551,Verma Traders,East,Toothpaste 150g,37301
INV121247,45295,Singh Enterprises,North,Shampoo 180ml,27377
INV121248,45434,Singh Enterprises,West,Shampoo 180ml,47157
INV121249,45573,Agarwal Stores,South,Shampoo 180ml,8325
INV121250,45626,Singh Enterprises,West,Biscuits 200g,3350
INV121251,45637,Sharma Distributors,West,Shampoo 180ml,19811
INV121252,45511,Verma Traders,South,Toothpaste 150g,25308
INV121253,45618,Sharma Distributors,West,Soap 100g,46013
INV121254,45451,Sharma Distributors,South,Detergent 1kg,33368
INV121255,45367,Agarwal Stores,East,Shampoo 180ml,8595
INV121256,45390,Singh Enterprises,East,Shampoo 180ml,5771
INV121257,45471,Singh Enterprises,East,Shampoo 180ml,28640
INV121258,45418,Singh Enterprises,East,Soap 100g,22810
INV121259,45323,Sharma Distributors,North,Shampoo 180ml,42197
INV121260,45556,Verma Traders,East,Shampoo 180ml,28685
INV121261,45625,Verma Traders,South,Shampoo 180ml,5362
INV121262,45304,Sharma Distributors,South,Soap 100g,6429
INV121263,45643,Gupta Retailers,South,Detergent 1kg,20536
INV121264,45630,Sharma Distributors,West,Toothpaste 150g,38684
INV121265,45493,Singh Enterprises,South,Soap 100g,31891
INV121266,45309,Sharma Distributors,North,Shampoo 180ml,14853
INV121267,45384,Gupta Retailers,North,Biscuits 200g,5293
INV121268,45571,Sharma Distributors,North,Soap 100g,12649
INV121269,45649,Singh Enterprises,North,Shampoo 180ml,3188
INV121270,45607,Agarwal Stores,North,Shampoo 180ml,22667
INV121271,45351,Verma Traders,North,Toothpaste 150g,27298
INV121272,45505,Gupta Retailers,East,Soap 100g,25924
INV121273,45391,Agarwal Stores,North,Soap 100g,11314
INV121274,45292,Verma Traders,West,Toothpaste 150g,49765
INV121275,45334,Agarwal Stores,North,Biscuits 200g,14033
INV121276,45602,Sharma Distributors,South,Biscuits 200g,46680
INV121277,45459,Sharma Distributors,South,Detergent 1kg,3994
INV121278,45483,Verma Traders,West,Detergent 1kg,31242
INV121279,45325,Verma Traders,North,Toothpaste 150g,21325
INV121280,45325,Sharma Distributors,East,Soap 100g,19560
INV121281,45467,Sharma Distributors,East,Shampoo 180ml,25811
INV121282,45487,Verma Traders,East,Biscuits 200g,5024
INV121283,45449,Verma Traders,East,Soap 100g,29623
INV121284,45536,Verma Traders,North,Detergent 1kg,9225
INV121285,45631,Singh Enterprises,West,Biscuits 200g,24164
INV121286,45637,Singh Enterprises,East,Shampoo 180ml,12544
INV121287,45626,Sharma Distributors,North,Detergent 1kg,25403
INV121288,45362,Singh Enterprises,North,Shampoo 180ml,34905
INV121289,45618,Gupta Retailers,North,Detergent 1kg,4796
INV121290,45405,Sharma Distributors,North,Shampoo 180ml,26029
INV121291,45576,Gupta Retailers,North,Biscuits 200g,39519
INV121292,45434,Agarwal Stores,South,Toothpaste 150g,5007
INV121293,45388,Gupta Retailers,North,Shampoo 180ml,12916
INV121294,45600,Agarwal Stores,North,Biscuits 200g,47746
INV121295,45611,Gupta Retailers,North,Soap 100g,19834
INV121296,45503,Agarwal Stores,South,Soap 100g,20356
INV121297,45608,Agarwal Stores,South,Detergent 1kg,36799
INV121298,45476,Sharma Distributors,West,Toothpaste 150g,36650
INV121299,45496,Verma Traders,West,Detergent 1kg,27058
INV121300,45655,Verma Traders,North,Shampoo 180ml,19050
INV121301,45507,Sharma Distributors,East,Toothpaste 150g,42704
INV121302,45537,Agarwal Stores,North,Shampoo 180ml,31019
INV121303,45530,Verma Traders,West,Biscuits 200g,32257
INV121304,45584,Verma Traders,East,Toothpaste 150g,34880
INV121305,45299,Gupta Retailers,East,Soap 100g,4712
INV121306,45369,Singh Enterprises,West,Biscuits 200g,3627
INV121307,45615,Sharma Distributors,North,Biscuits 200g,40339
INV121308,45568,Singh Enterprises,West,Shampoo 180ml,2408
INV121309,45493,Agarwal Stores,East,Detergent 1kg,41038
INV121310,45505,Gupta Retailers,South,Shampoo 180ml,37771
INV121311,45385,Verma Traders,North,Biscuits 200g,46464
INV121312,45366,Gupta Retailers,West,Toothpaste 150g,23120
INV121313,45448,Sharma Distributors,West,Soap 100g,47761
INV121314,45444,Agarwal Stores,West,Biscuits 200g,9934
INV121315,45433,Gupta Retailers,South,Detergent 1kg,45696
INV121316,45369,Gupta Retailers,South,Detergent 1kg,47190
INV121317,45613,Gupta Retailers,North,Toothpaste 150g,33977
INV121318,45473,Verma Traders,North,Detergent 1kg,34094
INV121319,45486,Agarwal Stores,North,Toothpaste 150g,32776
INV121320,45449,Verma Traders,West,Detergent 1kg,47109
INV121321,45437,Gupta Retailers,South,Shampoo 180ml,22051
INV121322,45345,Verma Traders,North,Soap 100g,16976
INV121323,45647,Verma Traders,South,Soap 100g,16909
INV121324,45568,Sharma Distributors,East,Biscuits 200g,11802
INV121325,45600,Singh Enterprises,North,Biscuits 200g,29336
INV121326,45374,Singh Enterprises,South,Shampoo 180ml,16561
INV121327,45447,Sharma Distributors,North,Shampoo 180ml,46003
INV121328,45295,Sharma Distributors,South,Soap 100g,992
INV121329,45602,Verma Traders,South,Biscuits 200g,37809
INV121330,45562,Verma Traders,West,Biscuits 200g,49111
INV121331,45355,Agarwal Stores,East,Soap 100g,6526
INV121332,45403,Singh Enterprises,North,Toothpaste 150g,46335
INV121333,45530,Verma Traders,South,Shampoo 180ml,31759
INV121334,45435,Agarwal Stores,North,Biscuits 200g,48600
INV121335,45311,Singh Enterprises,South,Soap 100g,36267
INV121336,45355,Agarwal Stores,East,Shampoo 180ml,44715
INV121337,45580,Agarwal Stores,South,Soap 100g,17784
INV121338,45372,Sharma Distributors,South,Toothpaste 150g,37504
INV121339,45488,Gupta Retailers,North,Detergent 1kg,40806
INV121340,45360,Gupta Retailers,East,Biscuits 200g,11168
INV121341,45477,Gupta Retailers,South,Shampoo 180ml,36924
INV121342,45458,Agarwal Stores,North,Soap 100g,15250
INV121343,45496,Verma Traders,South,Soap 100g,21450
INV121344,45455,Gupta Retailers,North,Shampoo 180ml,38254
INV121345,45385,Verma Traders,East,Biscuits 200g,3203
INV121346,45540,Singh Enterprises,West,Biscuits 200g,25001
INV121347,45359,Gupta Retailers,East,Soap 100g,38343
INV121348,45634,Agarwal Stores,North,Biscuits 200g,49186
INV121349,45312,Sharma Distributors,East,Detergent 1kg,30331
INV121350,45610,Agarwal Stores,North,Toothpaste 150g,19619
INV121351,45376,Verma Traders,North,Toothpaste 150g,14003
INV121352,45315,Singh Enterprises,East,Detergent 1kg,6949
INV121353,45402,Agarwal Stores,West,Biscuits 200g,12934
INV121354,45642,Sharma Distributors,East,Soap 100g,38430
INV121355,45374,Sharma Distributors,North,Biscuits 200g,27096
INV121356,45649,Singh Enterprises,West,Shampoo 180ml,38990
INV121357,45369,Gupta Retailers,North,Shampoo 180ml,24651
INV121358,45431,Agarwal Stores,West,Biscuits 200g,49336
INV121359,45562,Agarwal Stores,East,Detergent 1kg,5800
INV121360,45630,Sharma Distributors,East,Shampoo 180ml,36514
INV121361,45460,Verma Traders,North,Toothpaste 150g,40217
INV121362,45488,Agarwal Stores,West,Soap 100g,8748
INV121363,45553,Sharma Distributors,North,Detergent 1kg,43772
INV121364,45506,Verma Traders,West,Shampoo 180ml,7500
INV121365,45358,Gupta Retailers,North,Soap 100g,1154
INV121366,45520,Gupta Retailers,East,Toothpaste 150g,11487
INV121367,45452,Sharma Distributors,South,Shampoo 180ml,2062
INV121368,45413,Sharma Distributors,North,Shampoo 180ml,1696
INV121369,45440,Gupta Retailers,South,Soap 100g,10728
INV121370,45631,Sharma Distributors,East,Soap 100g,12793
INV121371,45484,Singh Enterprises,South,Biscuits 200g,7462
INV121372,45522,Agarwal Stores,West,Shampoo 180ml,12560
INV121373,45402,Singh Enterprises,South,Toothpaste 150g,35540
INV121374,45436,Verma Traders,North,Soap 100g,9797
INV121375,45512,Sharma Distributors,South,Detergent 1kg,4736
INV121376,45355,Sharma Distributors,West,Shampoo 180ml,45063
INV121377,45417,Verma Traders,East,Detergent 1kg,23893
INV121378,45509,Agarwal Stores,West,Shampoo 180ml,14917
INV121379,45575,Gupta Retailers,North,Soap 100g,25713
INV121380,45645,Singh Enterprises,West,Biscuits 200g,44474
INV121381,45527,Agarwal Stores,South,Shampoo 180ml,37912
INV121382,45304,Gupta Retailers,South,Soap 100g,6083
INV121383,45444,Gupta Retailers,West,Soap 100g,961
INV121384,45530,Sharma Distributors,South,Soap 100g,40065
INV121385,45481,Verma Traders,South,Detergent 1kg,39476
INV121386,45442,Sharma Distributors,North,Soap 100g,38699
INV121387,45377,Verma Traders,North,Detergent 1kg,20884
INV121388,45312,Sharma Distributors,North,Toothpaste 150g,20155
INV121389,45473,Singh Enterprises,East,Biscuits 200g,49364
INV121390,45610,Sharma Distributors,East,Soap 100g,31981
INV121391,45449,Singh Enterprises,North,Toothpaste 150g,35693
INV121392,45367,Agarwal Stores,West,Soap 100g,48977
INV121393,45620,Agarwal Stores,West,Toothpaste 150g,3975
INV121394,45494,Sharma Distributors,West,Soap 100g,35705
INV121395,45520,Agarwal Stores,North,Biscuits 200g,45428
INV121396,45443,Gupta Retailers,East,Soap 100g,21034
INV121397,45554,Singh Enterprises,South,Detergent 1kg,29203
INV121398,45363,Verma Traders,West,Soap 100g,19461
INV121399,45516,Singh Enterprises,North,Shampoo 180ml,27928
INV121400,45422,Sharma Distributors,North,Detergent 1kg,28338
INV121401,45651,Agarwal Stores,South,Toothpaste 150g,36102
INV121402,45319,Agarwal Stores,East,Soap 100g,23160
INV121403,45590,Gupta Retailers,East,Soap 100g,32555
INV121404,45388,Agarwal Stores,North,Soap 100g,43647
INV121405,45337,Sharma Distributors,South,Shampoo 180ml,15284
INV121406,45292,Sharma Distributors,East,Biscuits 200g,35513
INV121407,45457,Verma Traders,South,Biscuits 200g,5828
INV121408,45536,Singh Enterprises,South,Detergent 1kg,9083
INV121409,45510,Singh Enterprises,North,Detergent 1kg,27606
INV121410,45393,Singh Enterprises,South,Shampoo 180ml,39215
INV121411,45582,Verma Traders,South,Shampoo 180ml,49995
INV121412,45495,Verma Traders,South,Shampoo 180ml,46651
INV121413,45493,Verma Traders,West,Toothpaste 150g,33622
INV121414,45345,Gupta Retailers,South,Shampoo 180ml,11843
INV121415,45571,Verma Traders,South,Shampoo 180ml,48186
INV121416,45569,Agarwal Stores,North,Shampoo 180ml,46084
INV121417,45307,Gupta Retailers,East,Shampoo 180ml,44070
INV121418,45304,Agarwal Stores,East,Biscuits 200g,4010
INV121419,45647,Singh Enterprises,South,Soap 100g,5718
INV121420,45647,Sharma Distributors,North,Soap 100g,49554
INV121421,45609,Singh Enterprises,North,Biscuits 200g,40110
INV121422,45378,Verma Traders,South,Shampoo 180ml,11302
INV121423,45369,Sharma Distributors,South,Toothpaste 150g,17718
INV121424,45358,Singh Enterprises,East,Toothpaste 150g,49669
INV121425,45638,Gupta Retailers,East,Detergent 1kg,23656
INV121426,45502,Verma Traders,East,Soap 100g,36548
INV121427,45505,Singh Enterprises,South,Detergent 1kg,17043
INV121428,45476,Sharma Distributors,East,Shampoo 180ml,4670
INV121429,45324,Agarwal Stores,North,Detergent 1kg,43169
INV121430,45406,Singh Enterprises,West,Shampoo 180ml,33943
INV121431,45566,Gupta Retailers,West,Detergent 1kg,33343
INV121432,45489,Sharma Distributors,West,Biscuits 200g,36654
INV121433,45434,Singh Enterprises,North,Shampoo 180ml,10951
INV121434,45519,Agarwal Stores,West,Toothpaste 150g,49974
INV121435,45411,Verma Traders,South,Shampoo 180ml,39698
INV121436,45644,Verma Traders,South,Toothpaste 150g,48888
INV121437,45315,Verma Traders,West,Toothpaste 150g,40007
INV121438,45318,Sharma Distributors,West,Detergent 1kg,13531
INV121439,45366,Agarwal Stores,East,Soap 100g,7006
INV121440,45532,Agarwal Stores,North,Soap 100g,23714
INV121441,45314,Singh Enterprises,East,Soap 100g,13035
INV121442,45452,Verma Traders,North,Toothpaste 150g,17565
INV121443,45332,Sharma Distributors,East,Soap 100g,16628
INV121444,45529,Verma Traders,South,Shampoo 180ml,25214
INV121445,45530,Verma Traders,North,Shampoo 180ml,14560
INV121446,45347,Singh Enterprises,West,Shampoo 180ml,13591
INV121447,45389,Singh Enterprises,North,Toothpaste 150g,37998
INV121448,45437,Singh Enterprises,North,Toothpaste 150g,26418
INV121449,45553,Gupta Retailers,East,Soap 100g,41394
INV121450,45331,Gupta Retailers,West,Detergent 1kg,6127
INV121451,45484,Sharma Distributors,East,Toothpaste 150g,33552
INV121452,45530,Sharma Distributors,West,Biscuits 200g,41756
INV121453,45333,Singh Enterprises,East,Shampoo 180ml,3401
INV121454,45513,Agarwal Stores,West,Shampoo 180ml,29212
INV121455,45487,Sharma Distributors,North,Soap 100g,638
INV121456,45579,Gupta Retailers,South,Detergent 1kg,24658
INV121457,45301,Gupta Retailers,West,Shampoo 180ml,10097
INV121458,45526,Verma Traders,East,Toothpaste 150g,12638
INV121459,45616,Singh Enterprises,North,Detergent 1kg,47514
INV121460,45556,Agarwal Stores,East,Shampoo 180ml,18626
INV121461,45360,Singh Enterprises,North,Soap 100g,32342
INV121462,45430,Gupta Retailers,North,Soap 100g,32708
INV121463,45646,Agarwal Stores,West,Soap 100g,42215
INV121464,45510,Sharma Distributors,East,Toothpaste 150g,27154
INV121465,45487,Verma Traders,North,Soap 100g,38096
INV121466,45365,Gupta Retailers,East,Biscuits 200g,26897
INV121467,45394,Verma Traders,North,Toothpaste 150g,31664
INV121468,45516,Singh Enterprises,West,Biscuits 200g,31672
INV121469,45414,Agarwal Stores,South,Soap 100g,28752
INV121470,45393,Singh Enterprises,South,Detergent 1kg,28679
INV121471,45555,Verma Traders,South,Toothpaste 150g,18364
INV121472,45452,Gupta Retailers,South,Biscuits 200g,9960
INV121473,45524,Verma Traders,West,Toothpaste 150g,48472
INV121474,45566,Gupta Retailers,West,Biscuits 200g,7786
INV121475,45549,Verma Traders,West,Toothpaste 150g,31749
INV121476,45602,Singh Enterprises,East,Shampoo 180ml,11972
INV121477,45430,Verma Traders,North,Biscuits 200g,12356
INV121478,45518,Sharma Distributors,North,Biscuits 200g,25517
INV121479,45564,Singh Enterprises,South,Toothpaste 150g,35056
INV121480,45608,Verma Traders,South,Detergent 1kg,14649
INV121481,45377,Verma Traders,North,Shampoo 180ml,47340
INV121482,45582,Agarwal Stores,North,Biscuits 200g,31913
INV121483,45508,Singh Enterprises,North,Soap 100g,15841
INV121484,45650,Agarwal Stores,West,Soap 100g,44317
INV121485,45357,Singh Enterprises,West,Toothpaste 150g,5885
INV121486,45548,Gupta Retailers,West,Detergent 1kg,33615
INV121487,45426,Singh Enterprises,South,Shampoo 180ml,3160
INV121488,45346,Singh Enterprises,West,Biscuits 200g,9504
INV121489,45647,Verma Traders,North,Soap 100g,48810
INV121490,45534,Sharma Distributors,South,Biscuits 200g,41992
INV121491,45543,Singh Enterprises,South,Soap 100g,47900
INV121492,45312,Agarwal Stores,West,Toothpaste 150g,10295
INV121493,45598,Sharma Distributors,South,Toothpaste 150g,20696
INV121494,45454,Singh Enterprises,North,Biscuits 200g,19442
INV121495,45647,Sharma Distributors,South,Toothpaste 150g,27047
INV121496,45555,Gupta Retailers,East,Shampoo 180ml,22649
INV121497,45359,Sharma Distributors,North,Toothpaste 150g,7692
INV121498,45398,Gupta Retailers,North,Shampoo 180ml,17137
INV121499,45358,Sharma Distributors,West,Toothpaste 150g,30429
INV121500,45490,Sharma Distributors,North,Biscuits 200g,44438
INV121501,45483,Agarwal Stores,North,Shampoo 180ml,2655
INV121502,45293,Agarwal Stores,South,Detergent 1kg,39195
INV121503,45548,Verma Traders,East,Biscuits 200g,8755
INV121504,45292,Sharma Distributors,South,Shampoo 180ml,35914
INV121505,45649,Gupta Retailers,East,Soap 100g,25165
INV121506,45406,Sharma Distributors,North,Soap 100g,25071
INV121507,45379,Singh Enterprises,South,Detergent 1kg,1045
INV121508,45488,Gupta Retailers,South,Soap 100g,32961
INV121509,45383,Singh Enterprises,West,Biscuits 200g,22795
INV121510,45565,Verma Traders,South,Shampoo 180ml,15345
INV121511,45635,Singh Enterprises,East,Biscuits 200g,40305
INV121512,45451,Verma Traders,East,Toothpaste 150g,5035
INV121513,45464,Verma Traders,North,Toothpaste 150g,29652
INV121514,45324,Verma Traders,West,Soap 100g,39647
INV121515,45364,Singh Enterprises,West,Detergent 1kg,16095
INV121516,45487,Verma Traders,South,Detergent 1kg,13442
INV121517,45575,Verma Traders,North,Toothpaste 150g,15190
INV121518,45378,Agarwal Stores,East,Detergent 1kg,7681
INV121519,45600,Sharma Distributors,West,Detergent 1kg,40353
INV121520,45515,Verma Traders,North,Soap 100g,14169
INV121521,45335,Gupta Retailers,South,Biscuits 200g,38112
INV121522,45627,Gupta Retailers,West,Biscuits 200g,21656
INV121523,45429,Agarwal Stores,South,Shampoo 180ml,32831
INV121524,45561,Singh Enterprises,East,Biscuits 200g,14355
INV121525,45650,Singh Enterprises,East,Biscuits 200g,40949
INV121526,45327,Singh Enterprises,North,Soap 100g,23892
INV121527,45325,Verma Traders,South,Soap 100g,39813
INV121528,45379,Singh Enterprises,North,Biscuits 200g,38498
INV121529,45437,Singh Enterprises,East,Shampoo 180ml,9965
INV121530,45307,Sharma Distributors,West,Biscuits 200g,26243
INV121531,45524,Verma Traders,East,Biscuits 200g,45388
INV121532,45332,Verma Traders,North,Toothpaste 150g,29517
INV121533,45546,Gupta Retailers,South,Shampoo 180ml,28291
INV121534,45572,Gupta Retailers,East,Biscuits 200g,8799
INV121535,45417,Sharma Distributors,North,Soap 100g,38723
INV121536,45299,Agarwal Stores,South,Biscuits 200g,41982
INV121537,45641,Verma Traders,North,Detergent 1kg,49147
INV121538,45631,Gupta Retailers,East,Toothpaste 150g,36790
INV121539,45615,Singh Enterprises,South,Toothpaste 150g,12584
INV121540,45467,Verma Traders,East,Toothpaste 150g,22319
INV121541,45519,Verma Traders,East,Shampoo 180ml,2755
INV121542,45614,Verma Traders,East,Toothpaste 150g,30837
INV121543,45309,Gupta Retailers,East,Biscuits 200g,12646
INV121544,45347,Sharma Distributors,East,Shampoo 180ml,2390
INV121545,45326,Gupta Retailers,North,Detergent 1kg,42716
INV121546,45409,Singh Enterprises,West,Soap 100g,44478
INV121547,45573,Singh Enterprises,West,Toothpaste 150g,560
INV121548,45545,Agarwal Stores,East,Biscuits 200g,46252
INV121549,45504,Gupta Retailers,East,Shampoo 180ml,2324
INV121550,45352,Gupta Retailers,East,Biscuits 200g,35455
